name,top,top_saler,price1,price2,price3,price4,price5,delivery,link,color,size
Комбинезон OLDOS OAW203T1OV22 Babies 92,1,Бубльгум,43 200 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/kombinezon-oldos-oaw203t1ov22-babies-108918718/?c=750000000,[],[]
Брюки Ябольшой 216-486-01 серый  74,1,Бубльгум,3 220 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/jabol-shoi-216-486-01-seryi--108413384/?c=750000000,[],[]
"Головной убор Поляярик шапка F-05-51 серый 50, 52",1,Бубльгум,4 080 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/poljajarik-shapka-f-05-51-seryi-50-52-103674474/?c=750000000,[],[]
Толстовка Let's GO 62176 синяя 98,1,Бубльгум,5 360 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/let-s-go-62176-children-104345870/?c=750000000,[],[]
Ползунки Batik 02860_BAT голубой 62,1,Бубльгум,1 640 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/batik-02860-bat-goluboi-62-108507159/?c=750000000,[],[]
Комплект Batik 01650_BAT синий 98,1,Бубльгум,9 720 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтра, бесплатноСамовывоз: завтра",https://kaspi.kz/shop/p/batik-01650-bat-sinii-108541938/?c=750000000,[],[]
Колготки Para Socks K2D3 синий 140-146,1,Бубльгум,2 070 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/para-socks-k2d3-sinii-140-146-109782273/?c=750000000,[],[]
"Головной убор Поляярик бейсболка BS-320 розовый 54, 56",1,Бубльгум,3 160 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/poljajarik-beisbolka-bs-320-rozovyi-54-56-104777891/?c=750000000,[],[]
Колготки Para Socks K2D6 черный 152-158,1,Бубльгум,2 300 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/para-socks-k2d6-chernyi-152-158-109417473/?c=750000000,[],[]
"Головной убор Полярик шапка F-06-97 коричневый 52, 54",1,Бубльгум,2 830 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/poljarik-shapka-f-06-97-korichnevyi-52-54-107464356/?c=750000000,[],[]
Боди Si baby 3257 синий 56,1,Бубльгум,1 810 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/si-baby-3257-sinii-110167719/?c=750000000,[],[]
Колготки LB LB 380 синий 86-92,1,Бубльгум,1 870 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/lb-lb-380-sinii-86-92-110126828/?c=750000000,[],[]
Набор Бамбук MU055006KNR мультиколор 80,1,Бубльгум,4 430 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/bambuk-mu055006knr-mul-tikolor-80-110086837/?c=750000000,[],[]
Комплект Batik Костюм 01130_BAT розовый 98,1,Бубльгум,9 920 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтра, бесплатноСамовывоз: завтра",https://kaspi.kz/shop/p/batik-kostjum-01130-bat-rozovyi-98-108519142/?c=750000000,[],[]
Футболка Let's GO 52101 Children белый 98,1,Бубльгум,2 380 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/let-s-go-52101-children-belyi-108674955/?c=750000000,[],[]
Ветровка АксАрт 4467 синий 110,1,Бубльгум,29 800 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/vetrovka-aksart-4467-sinii-110-109873114/?c=750000000,[],[]
"Головной убор Чудо кроха шапка Cd-98648 коралловый 48, 50",1,Бубльгум,2 160 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/chudo-kroha-shapka-cd-98648-korallovyi-48-50-108531504/?c=750000000,[],[]
Костюм Батик Заяц серый 107 серый 110,1,Бубльгум,7 840 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/batik-zajats-seryi-107-children-108106455/?c=750000000,[],[]
Боди Бамбук Боди MP054034Y зеленый 80,1,Бубльгум,3 740 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/bambuk-bodi-mp054034y-zelenyi-80-109746416/?c=750000000,[],[]
Пижама Baykar 9688 бежевый  154-158,99,---,---,---,---,---,---,---,https://kaspi.kz/shop/p/pizhama-baykar-9688-bezhevyi--109093069/?c=750000000,[],[]
Костюм Batik Принцесса Золушка 7074 голубой 98,2,Atyrau Books (10 отзывов),8 500 ₸,8 995 ₸,---,---,---,"Kaspi Доставка, межгород, 21 мая, бесплатно",https://kaspi.kz/shop/p/batik-printsessa-zolushka-7074-children-107986503/?c=750000000,[],[]
Пижама Baykar 9686 серый 98-104,99,---,---,---,---,---,---,---,https://kaspi.kz/shop/p/pizhama-baykar-9686-seryi-109092901/?c=750000000,[],[]
"Костюм Batik ""Военная медсестра"" 2038 к-18 Children 122",99,---,---,---,---,---,---,---,https://kaspi.kz/shop/p/batik-voennaja-medsestra-2038-k-18-children-108197449/?c=750000000,[],[]
Футболка Let's GO 51221 белый 98,99,---,---,---,---,---,---,---,https://kaspi.kz/shop/p/let-s-go-51221-children-108955577/?c=750000000,[],[]
Комплект Ябольшой 275-1303-017 мультиколор 104,1,Бубльгум,4 680 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/jabol-shoi-275-1303-017-mul-tikolor-104-110034481/?c=750000000,[],[]
Боди Бамбук Боди MP054034Y розовый 80,1,Бубльгум,3 740 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/bambuk-bodi-mp054034y-rozovyi-80-109744981/?c=750000000,[],[]
Трусы Baykar 3639 мультиколор 122-128,99,---,---,---,---,---,---,---,https://kaspi.kz/shop/p/baykar-3639-mul-tikolor-108895785/?c=750000000,[],[]
Набор Бамбук кофточки E020133KNR62 62,99,---,---,---,---,---,---,---,https://kaspi.kz/shop/p/bambuk-koftochki-e020133knr62-106346541/?c=750000000,[],[]
Комбинезон OLDOS OAW203T1OV23 синий 86,1,Бубльгум,38 880 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/kombinezon-oldos-oaw203t1ov23-sinii-107655476/?c=750000000,[],[]
Костюм Batik Принцесса Белоснежка 494 Children 134,1,Бубльгум,28 670 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/batik-printsessa-belosnezhka-494-children-108197821/?c=750000000,[],[]
Платье Camellia kids 1008 белый 98,99,---,---,---,---,---,---,---,https://kaspi.kz/shop/p/camellia-kids-1008-children-109702026/?c=750000000,[],[]
"Головной убор Поляярик бейсболка BS-247 розовый 50, 52",1,Бубльгум,3 160 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/poljajarik-beisbolka-bs-247-rozovyi-50-52-104777884/?c=750000000,[],[]
Кофточка Бамбук E020133KNR желтый 62,1,Бубльгум,2 550 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/koftochka-bambuk-e020133knr-zheltyi-62-109952912/?c=750000000,[],[]
"Jeanees шапка, борода 103-5 2 шт",1,Бубльгум,1 780 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/jeanees-shapka-boroda-103-5-2-sht-108302277/?c=750000000,[],[]
Боди Бамбук Кимоно M054034KL белый 68,1,Бубльгум,3 880 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/bambuk-kimono-m054034kl-belyi-68-110034474/?c=750000000,[],[]
Комбинезон Бамбук Комбинезон E060007KNR синий 62,1,Бубльгум,3 880 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/bambuk-kombinezon-e060007knr-sinii-62-109706390/?c=750000000,[],[]
Боди Бамбук Боди E054032KNR бирюзовый 56,1,Бубльгум,2 550 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/bambuk-bodi-e054032knr-birjuzovyi-56-109873096/?c=750000000,[],[]
Жилет Batik 459-22в-1 98,1,Бубльгум,17 280 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/batik-459-22v-1-106046784/?c=750000000,[],[]
---,---,---,---,---,---,---,---,---,---,[],[]
Ольга 2601-07 синий 86,1,Бубльгум,12 230 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/ol-ga-2601-07-babies-108918567/?c=750000000,[],[]
Костюм Batik Симка 2103 оранжевый 110,99,---,---,---,---,---,---,---,https://kaspi.kz/shop/p/batik-simka-2103-oranzhevyi-107986540/?c=750000000,[],[]
Футболка Let's GO 51210 бирюзовый 98,1,Бубльгум,2 150 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/let-s-go-51210-birjuzovyi-108542657/?c=750000000,[],[]
Толстовка Ябольшой 263-1236-01 зеленая 98,1,Бубльгум,5 710 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтра, бесплатноСамовывоз: завтра",https://kaspi.kz/shop/p/jabol-shoi-263-1236-01-children-106344531/?c=750000000,[],[]
Футболка Batik 0001_ЛС22 белый 116,1,Бубльгум,3 290 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/batik-0001-ls22-belyi-108500920/?c=750000000,[],[]
GVN 222548 бежевый 92,1,Бубльгум,9 220 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/gvn-222548-bezhevyi-92-109059161/?c=750000000,[],[]
Комплект Ябольшой 275-1303-017 мультиколор 110,1,Бубльгум,4 680 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/jabol-shoi-275-1303-017-mul-tikolor-110-110034476/?c=750000000,[],[]
Комплект Куртка OLDOS 2T115 Children 98,1,Бубльгум,62 864 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтра, бесплатноСамовывоз: завтра",https://kaspi.kz/shop/p/kurtka-oldos-2t115-children-107227109/?c=750000000,[],[]
Костюм Batik Тигрица 22-4 оранжевый 110,1,Бубльгум,5 460 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/batik-tigritsa-22-4-oranzhevyi-106821398/?c=750000000,[],[]
Костюм Эльза Batik 5094 голубой 110,1,Бубльгум,14 580 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/batik-5094-children-107986176/?c=750000000,[],[]
Кардиган Safari 200 синий 116,1,Бубльгум,4 340 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/safari-200-sinii-106296307/?c=750000000,[],[]
Боди Бамбук Кимоно M054035Y мультиколор  56,1,Бубльгум,3 410 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/bambuk-kimono-m054035y-mul-tikolor--109865581/?c=750000000,[],[]
Боди Бамбук Кимоно M054035Y голубой 56,1,Бубльгум,3 410 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/bambuk-kimono-m054035y-goluboi-109865626/?c=750000000,[],[]
Комбинезон Бамбук E060007-1 3 шт мультиколор 62,1,Бубльгум,11 640 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/bambuk-e060007-1-babies-104655022/?c=750000000,[],[]
Колготки Para Socks K4D12 синий 110-116,1,Бубльгум,2 970 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/para-socks-k4d12-sinii-110-116-110156261/?c=750000000,[],[]
Толстовка Батик 01181_BAT мультиколор 116,1,Бубльгум,4 170 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/batik-01181-bat-children-109039515/?c=750000000,[],[]
Футболка Batik 009_БП23 розовый 110,99,---,---,---,---,---,---,---,https://kaspi.kz/shop/p/batik-009-bp23-rozovyi-109598100/?c=750000000,[],[]
Платье GVN 222548 бежевый 98,1,Бубльгум,9 220 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/gvn-222548-bezhevyi-109286848/?c=750000000,[],[]
Платье Batik 0060_ЛС22 Children 98,1,Бубльгум,5 100 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/batik-0060-ls22-children-105809050/?c=750000000,[],[]
Колготки Baykar K1D13 Колготки коралловый 110-116,1,Бубльгум,1 780 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/baykar-k1d13-kolgotki-korallovyi-110-116-109706373/?c=750000000,[],[]
Костюм Принцесса Ариэль Batik 7069 мультиколор 104,1,Бубльгум,11 510 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтра, бесплатноСамовывоз: завтра",https://kaspi.kz/shop/p/printsessa-ariel-batik-7069-mul-tikolor-108234620/?c=750000000,[],[]
Комбинезон Ябольшой 259-1220а-01 Babies 68,1,Бубльгум,7 680 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/jabol-shoi-259-1220a-01-babies-108918804/?c=750000000,[],[]
Футболка Let's GO 5279 зеленый 92,1,Бубльгум,2 440 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/let-s-go-5279-zelenyi-108500402/?c=750000000,[],[]
Куртка Batik 430-22в Children 158,1,Бубльгум,40 320 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/kurtka-batik-430-22v-children-104305838/?c=750000000,[],[]
Футболка Baykar 4606 майка мультиколор 86-92,1,Бубльгум,5 160 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтра, бесплатноСамовывоз: завтра",https://kaspi.kz/shop/p/baykar-4606-maika-mul-tikolor-86-92-108593685/?c=750000000,[],[]
Комбинезон Batik 156-23з1 черный 122,1,Бубльгум,25 200 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/batik-156-23z1-chernyi-107656239/?c=750000000,[],[]
"Бамбук M166004Y пеленка-кокон, 1 шт, 60x25 см, хлопок, зеленый",1,Бубльгум,3 280 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/bambuk-m166004y-pelenka-kokon-1-sht-60x25-sm-hlopok-zelenyi-105022498/?c=750000000,[],[]
Шорты Ябольшой 275-1299-02 зеленый 116,1,Бубльгум,2 080 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/jabol-shoi-275-1299-02-children-108955786/?c=750000000,[],[]
Шорты Ябольшой 253-1167-01 мультиколор 104,1,Бубльгум,3 430 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/jabol-shoi-253-1167-01-children-109038853/?c=750000000,[],[]
Футболка Let's GO 52252 Children желтый 98,1,Бубльгум,3 300 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/let-s-go-52252-children-zheltyi-108666873/?c=750000000,[],[]
Боди Бамбук Кимоно M054034KL бордовый 56,1,Бубльгум,3 880 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/bambuk-kimono-m054034kl-bordovyi-56-109899163/?c=750000000,[],[]
Колготки Para Socks K1 серый 134,1,Бубльгум,2 010 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/para-socks-k1-seryi-110168462/?c=750000000,[],[]
Ползунки Batik 02024_BAT набор мультиколор 62 2 шт,1,Бубльгум,2 080 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/batik-02024-bat-nabor-mul-tikolor-62-2-sht-108512645/?c=750000000,[],[]
Набор Бамбук MU055002KNR мультиколор 62,1,Бубльгум,4 130 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/bambuk-mu055002knr-mul-tikolor-62-110156394/?c=750000000,[],[]
Костюм Batik Зайка Симка 5008 Children 116,1,Бубльгум,8 530 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтра, бесплатноСамовывоз: завтра",https://kaspi.kz/shop/p/batik-zaika-simka-5008-children-108197779/?c=750000000,[],[]
Шорты Batik 0090_ЛС22 98,1,Бубльгум,4 270 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/batik-0090-ls22-105733214/?c=750000000,[],[]
Куртка Orby 101979_OOG Children 146-152,1,Бубльгум,40 950 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/kurtka-orby-101979-oog-children-106843041/?c=750000000,[],[]
Колготки Para Socks K1 бежевый 122,99,---,---,---,---,---,---,---,https://kaspi.kz/shop/p/para-socks-k1-bezhevyi-110168428/?c=750000000,[],[]
Набор Бамбук MU054034KNR серый 62,1,Бубльгум,6 740 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/bambuk-mu054034knr-seryi-110039102/?c=750000000,[],[]
"Набор Бамбук MU020133K розовый, желтый, бежевый 92",1,Бубльгум,6 500 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/bambuk-mu020133k-rozovyi-zheltyi-bezhevyi-92-110156920/?c=750000000,[],[]
Футболка Let's GO 51210 бирюзовый 92,1,Бубльгум,2 150 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/let-s-go-51210-birjuzovyi-108545229/?c=750000000,[],[]
Костюм Батик Зайка Липси 259 розовый 110,1,Бубльгум,7 840 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/batik-zaika-lipsi-259-children-108859476/?c=750000000,[],[]
Костюм Batik кролик 288 104,1,Бубльгум,8 370 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/batik-krolik-288-105877486/?c=750000000,[],[]
Комбинезон Batik 0019_НК серый 62,1,Бубльгум,4 170 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/batik-0019-nk-babies-108918902/?c=750000000,[],[]
Боди Бамбук Боди MP054034Y розовый 74,1,Бубльгум,3 740 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/bambuk-bodi-mp054034y-rozovyi-74-109744896/?c=750000000,[],[]
Боди Бамбук Кимоно E054034KNR мультиколор 80,1,Бубльгум,2 250 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/bambuk-kimono-e054034knr-mul-tikolor-80-109873195/?c=750000000,[],[]
Колготки Para Socks K2D2 синий 122-128,1,Бубльгум,2 300 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/para-socks-k2d2-sinii-122-128-109417671/?c=750000000,[],[]
Костюм Золушка 7074 голубой 98,1,Бубльгум,11 510 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтра, бесплатноСамовывоз: завтра",https://kaspi.kz/shop/p/zolushka-7074-goluboi-98-108843957/?c=750000000,[],[]
Боди Бамбук Кимоно E054034KNR розовый 74,1,Бубльгум,2 250 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/bambuk-kimono-e054034knr-rozovyi-74-109873210/?c=750000000,[],[]
Пижама  Let's GO 91142 Children 98,1,Бубльгум,3 950 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/pizhama-let-s-go-91142-children-105429311/?c=750000000,[],[]
Слип Ябольшой 263-1239-01 зеленый 62,1,Бубльгум,8 830 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтра, бесплатноСамовывоз: завтра",https://kaspi.kz/shop/p/jabol-shoi-263-1239-01-zelenyi-108301211/?c=750000000,[],[]
Костюм Батик Снеговичок 221 белый 4-5 лет,1,Бубльгум,11 110 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтра, бесплатноСамовывоз: завтра",https://kaspi.kz/shop/p/batik-snegovichok-221-children-108859041/?c=750000000,[],[]
Колготки Para Socks K1D15 голубой 86-92,1,Бубльгум,1 790 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/para-socks-k1d15-goluboi-86-92-110158269/?c=750000000,[],[]
Колготки LB LB 315 розовый 80-86,1,Бубльгум,1 580 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/lb-lb-315-rozovyi-80-86-110156457/?c=750000000,[],[]
Набор Бамбук ползунки 055002knr74 мультиколор 74,1,Бубльгум,4 140 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/bambuk-polzunki-055002knr74-mul-tikolor-74-101950443/?c=750000000,[],[]
Боди Бамбук Кимоно M054034Y белый 68,1,Бубльгум,3 240 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/bambuk-kimono-m054034y-belyi-109866107/?c=750000000,[],[]
Колготки Para Socks K2D3 белый 86-92,1,Бубльгум,1 710 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/para-socks-k2d3-belyi-86-92-109782241/?c=750000000,[],[]
Боди Бамбук E054032KNR56 Babies 2шт 56,1,Бубльгум,5 100 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/bambuk-e054032knr56-babies-2sht-105206809/?c=750000000,[],[]
Колготки Para Socks K2D2 белый 122-128,1,Бубльгум,2 300 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/para-socks-k2d2-belyi-122-128-109417686/?c=750000000,[],[]
Боди Бамбук Кимоно E054034KNR желтый 74,1,Бубльгум,2 250 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/bambuk-kimono-e054034knr-zheltyi-74-109873227/?c=750000000,[],[]
Головной убор Поляярик шапка Bis00068485 розовый 44-46,1,Бубльгум,2 610 ₸,---,---,---,---,"Kaspi Доставка, межгород, 16 маяСамовывоз: завтра",https://kaspi.kz/shop/p/poljajarik-shapka-bis00068485-rozovyi-44-46-103586545/?c=750000000,[],[]
Колготки Para Socks K2D2 розовый 152-158,1,Бубльгум,1 440 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/para-socks-k2d2-rozovyi-152-158-109782244/?c=750000000,[],[]
Колготки Para Socks K1D1 серый 86-92,1,Бубльгум,1 780 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/para-socks-k1d1-seryi-86-92-110067305/?c=750000000,[],[]
Комбинезон OLDOS ALAW22PT3T110 черный 98,1,Бубльгум,21 998 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтра, бесплатноСамовывоз: завтра",https://kaspi.kz/shop/p/oldos-alaw22pt3t110-chernyi-107655729/?c=750000000,[],[]
Пижама Baykar 9733 голубой 122-128,1,Бубльгум,5 800 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/pizhama-baykar-9733-goluboi-108547389/?c=750000000,[],[]
Набор Бамбук MU020133K мультиколор 62,1,Бубльгум,7 660 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтра, бесплатноСамовывоз: завтра",https://kaspi.kz/shop/p/bambuk-mu020133k-mul-tikolor-62-110156005/?c=750000000,[],[]
"Головной убор Полярик шапка D-03-41 бежевый 40, 42",99,---,---,---,---,---,---,---,https://kaspi.kz/shop/p/poljarik-shapka-d-03-41-bezhevyi-40-42-107463273/?c=750000000,[],[]
леггинсы Batik 0116_О21 серый 110,1,Бубльгум,4 380 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/batik-0116-o21-children-108859124/?c=750000000,[],[]
"Головной убор Полярик шапка D-03-41 молочный 40, 42",1,Бубльгум,2 940 ₸,---,---,---,---,"Kaspi Доставка, межгород, 16 маяСамовывоз: завтра",https://kaspi.kz/shop/p/poljarik-shapka-d-03-41-molochnyi-40-42-107463277/?c=750000000,[],[]
Комплект OLDOS AOSS22SU2T104 розовый 98,1,Бубльгум,55 870 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/oldos-aoss22su2t104-children-108955223/?c=750000000,[],[]
Костюм Батик Клео де Нил Монстр Хай 5071 коричневый 116,1,Бубльгум,4 580 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/batik-kleo-de-nil-monstr-hai-5071-children-108859480/?c=750000000,[],[]
Набор Бамбук MU020133K мультиколор 74,1,Бубльгум,7 660 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтра, бесплатноСамовывоз: завтра",https://kaspi.kz/shop/p/bambuk-mu020133k-mul-tikolor-74-110156036/?c=750000000,[],[]
Боди Бамбук Боди E054032KNR синий 68,1,Бубльгум,2 550 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/bambuk-bodi-e054032knr-sinii-68-109706382/?c=750000000,[],[]
Колготки Baykar K1D13 Колготки коралловый 86-92,1,Бубльгум,1 780 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/baykar-k1d13-kolgotki-korallovyi-86-92-109706356/?c=750000000,[],[]
Конверт BABYGLORY K030+306Ф белый 68,1,Бубльгум,29 357 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/babyglory-k030-306f-belyi-68-108962295/?c=750000000,[],[]
Шорты Let's GO 101165 Babies мультиколор 92,1,Бубльгум,2 120 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/let-s-go-101165-babies-mul-tikolor-108675257/?c=750000000,[],[]
